Timestamp,InTemp,OutTemp,InRH,OutRH,temp_diff,humi_diff,desi_temp,desi_humi,Ampere,Ampere_SD,discrete_amps,discrete_temp_diff,discrete_humi_diff,discrete_desi_temp,discrete_desi_humi,TimeOfDay,In_feellike,Ex_feellike,Target,Consuming
2021-06-30 02:00:00,24.19648093841645,25.628445747800622,59.8565986510264,99.876548152493,1.4319648093841622,40.019949501466265,0.8035190615835789,-9.856598651026395,4.621571024604107,3.2594241772352537,5,1,40,1,-10,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 02:10:00,24.32318840579708,25.72724637681153,63.539711159420285,99.90001000000032,1.4040579710144927,36.36029884057975,0.6768115942028976,-13.539711159420287,0.0758839028985506,0.0106780147300838,0,1,36,1,-14,Predawn,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-30 02:20:00,24.262898550724625,25.66115942028993,61.16811663768111,99.88986405797134,1.398260869565219,38.72174742028984,0.7371014492753621,-11.168116637681171,4.239880137710146,3.4185185413224635,4,1,39,1,-11,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 02:30:00,24.294476744186014,25.686627906976693,63.953198284883634,99.90001000000034,1.3921511627907015,35.94681171511623,0.7055232558139526,-13.953198284883731,0.0770391124418604,0.0105500692974223,0,1,36,1,-14,Predawn,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-30 02:40:00,24.18463768115944,25.706376811594268,60.350435159420265,99.87508031884067,1.5217391304347805,39.5246451594203,0.8153623188405799,-10.350435159420291,4.713466304521737,3.228204646122428,5,2,40,1,-10,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 02:50:00,24.20494186046504,25.696220930232464,63.37965191860472,99.90001000000034,1.4912790697674378,36.52035808139539,0.7950581395348826,-13.379651918604653,0.0748859553779069,0.0102299281236706,0,1,37,1,-13,Predawn,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-30 03:00:00,24.757681159420247,25.76579710144932,66.20434982608687,99.88435689855096,1.0081159420289854,33.680007072463795,0.2423188405797091,-16.20434982608697,1.723125246985507,3.0118195784461554,2,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 03:10:00,23.954492753623228,25.56695652173911,59.536811942029054,99.86551524637711,1.6124637681159406,40.3287033043478,1.0455072463768145,-9.53681194202899,3.592981254289853,3.321358045177333,4,2,40,1,-10,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 03:20:00,24.354069767441867,25.62063953488376,64.9145357848838,99.90001000000034,1.2665697674418648,34.98547421511625,0.6459302325581391,-14.914535784883707,0.0759663613953488,0.0103938623685871,0,1,35,1,-15,Predawn,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-30 03:30:00,24.62260869565224,25.56869565217396,65.60869669565223,99.90001000000032,0.9460869565217428,34.291313304347845,0.3773913043478271,-15.608696695652169,3.520029710144929,3.4794894019030767,4,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 03:40:00,23.90608695652174,25.45391304347828,61.11971049275358,99.90001000000032,1.54782608695652,38.78029950724643,1.0939130434782582,-11.11971049275362,1.5340223119130465,2.761452483189002,2,2,39,1,-11,Predawn,Comfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 03:50:00,24.497947214076323,25.52551319648095,66.82492785923758,99.90001000000036,1.02756598240469,33.07508214076247,0.5020527859237564,-16.824927859237526,0.0746242158064516,0.0101542205610412,0,1,33,1,-17,Predawn,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 04:00:00,24.306086956521767,25.38550724637682,62.62116081159424,99.90001000000032,1.0794202898550724,37.27884918840575,0.693913043478261,-12.621160811594205,5.270076000028989,2.973164083681513,5,1,37,1,-13,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 04:10:00,23.98691860465121,25.325872093023197,63.1406981395349,99.90001000000034,1.3389534883720966,36.75931186046515,1.0130813953488371,-13.140698139534882,0.0780458273255814,0.0103841868865617,0,1,37,1,-13,Predawn,Comfortable,good temp and over-high humid,Power Off,Off
2021-06-30 04:20:00,24.58579710144931,25.35246376811593,67.68724753623182,99.90001000000032,0.766666666666663,32.21276246376816,0.4142028985507254,-17.687247536231883,0.08053413857971,0.0100834133560642,0,1,32,0,-18,Predawn,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 04:30:00,24.40116279069765,25.27674418604653,64.34069906976745,99.90001000000034,0.8755813953488377,35.559310930232535,0.5988372093023255,-14.340699069767442,3.743791634476739,3.4280260375460228,4,1,36,1,-14,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 04:40:00,24.40985507246385,25.26289855072465,67.13159588405792,99.90001000000032,0.8530434782608733,32.76841411594206,0.5901449275362328,-17.131595884057976,0.0835933471594202,0.0111034696303038,0,1,33,1,-17,Predawn,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 04:50:00,24.69507246376813,25.24376811594211,66.88811791304342,99.90001000000032,0.5486956521739139,33.01189208695653,0.3049275362318843,-16.888117913043494,3.4545259983188394,3.400513607577909,3,1,33,0,-17,Predawn,Uncomfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 05:00:00,24.138372093023197,25.01075581395361,64.15494276162798,99.90001000000034,0.8723837209302348,35.74506723837212,0.8616279069767486,-14.154942761627892,0.7573050438081396,1.99072335551314,1,1,36,1,-14,Predawn,Comfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 05:10:00,24.65710144927533,25.131594202898608,68.77971199999996,99.90001000000032,0.474492753623191,31.120298000000027,0.342898550724638,-18.779711999999986,0.0915649488115942,0.0100711933787594,0,0,31,0,-19,Predawn,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 05:20:00,24.29101449275361,24.953043478260845,63.692464724637695,99.90001000000032,0.6620289855072481,36.20754527536234,0.708985507246375,-13.692464724637674,4.252743170724644,3.3327372478472714,4,1,36,1,-14,Predawn,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 05:30:00,24.353665689149565,25.02521994134909,67.33489941348964,99.90001000000036,0.6715542521994119,32.56511058651028,0.646334310850439,-17.334899413489733,0.0916807572434018,0.0102205259256283,0,1,33,1,-17,Predawn,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 05:40:00,24.653913043478266,25.057391304347806,67.65420504347831,99.90001000000032,0.4034782608695658,32.24580495652177,0.3460869565217396,-17.65420504347825,3.1922580327536227,3.39521005608635,3,0,32,0,-18,Predawn,Uncomfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 05:50:00,24.14069767441852,25.012790697674543,65.0287800290699,99.90001000000034,0.8720930232558161,34.871229970930216,0.8593023255814008,-15.028780029069752,0.7236739252906977,1.953731201154077,1,1,35,1,-15,Predawn,Uncomfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 06:00:00,24.66173913043472,25.13362318840584,69.39507420289847,99.90001000000032,0.471884057971018,30.504935797101474,0.3382608695652171,-19.395074202898552,0.7972184082028988,2.2242926987264635,1,0,31,0,-19,Early morning,Uncomfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 06:10:00,24.15420289855071,24.970724637681133,63.69797202898547,99.90001000000032,0.8165217391304341,36.20203797101456,0.8457971014492716,-13.697972028985506,3.4501083513333373,3.2824562954241467,3,1,36,1,-14,Early morning,Comfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 06:20:00,24.402616279069868,25.08953488372109,68.23633898255817,99.90001000000034,0.6869186046511611,31.6636710174419,0.5973837209302331,-18.236338982558124,0.0887497760174418,0.0094002176455316,0,1,32,1,-18,Early morning,Uncomfortable,good temp and over-high humid,Power Off,Off
2021-06-30 06:30:00,24.53884057971017,25.04985507246374,66.56666762318845,99.90001000000032,0.5110144927536234,33.33334237681161,0.4611594202898547,-16.566667623188398,4.3077049984637705,3.278825394901684,4,1,33,0,-17,Early morning,Uncomfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 06:40:00,23.972173913043516,25.07594202898555,64.63014617391306,99.90001000000032,1.10376811594203,35.269863826087004,1.0278260869565214,-14.63014617391304,0.4121574368405795,1.4148027801807437,0,1,35,1,-15,Early morning,Comfortable,good temp and over-high humid,System Overwork,Low-load
2021-06-30 06:50:00,24.12209302325584,25.81046511627911,63.5819782267443,99.90001000000034,1.6883720930232555,36.31803177325576,0.8779069767441854,-13.58197822674417,5.361222759738374,2.87534933937018,5,2,36,1,-14,Early morning,Comfortable,good temp and over-high humid,System Overwork,Normal-load
2021-06-30 07:00:00,23.15246376811587,26.68144927536242,54.613044086956485,99.75855788405806,3.5289855072463663,45.145513797101465,1.847536231884064,-4.613044086956521,4.193336617623191,3.388820135857716,4,4,45,2,-5,Early morning,Comfortable,normal temp and over-high humid,System Overwork,Normal-load
2021-06-30 07:10:00,23.279765395894472,27.673020527859222,53.98211178885628,96.96011891495596,4.393255131964811,42.978007126099705,1.7202346041055705,-3.982111788856305,4.864240108709675,3.2022934944836514,5,4,43,2,-4,Early morning,Comfortable,normal temp and over-high humid,System Overwork,Normal-load
2021-06-30 07:20:00,23.132463768115908,28.361449275362336,51.19420313043479,94.95362437681143,5.22898550724638,43.75942124637686,1.8675362318840552,-1.1942031304347822,6.869747434782608,0.5576801658901018,7,5,44,2,-1,Early morning,Comfortable,normal temp and over-high humid,System Overwork,High-load
2021-06-30 07:30:00,22.72985507246388,28.783478260869533,47.94231933333337,93.91275655072452,6.053623188405791,45.97043721739125,2.27014492753623,2.0576806666666663,4.952336013246375,3.250248468035998,5,6,46,2,2,Early morning,Comfortable,normal temp and over-high humid,System Overwork,Normal-load
2021-06-30 07:40:00,22.76395348837209,29.079941860465286,48.1319768895349,92.89942095930232,6.315988372093023,44.76744406976748,2.2360465116278903,1.8680231104651168,6.892642779069772,0.5113064357728124,7,6,45,2,2,Early morning,Comfortable,warm temp and over-high humid,System Overwork,High-load
2021-06-30 07:50:00,22.622608695652158,29.579130434782808,47.81362362318843,91.46666820289865,6.956521739130424,43.65304457971016,2.377391304347824,2.186376376811595,6.943501953623187,0.5029042096709119,7,7,44,2,2,Early morning,Comfortable,warm temp and over-high humid,System Overwork,High-load
2021-07-01 18:00:00,24.706395348837177,26.931976744186017,55.0453490697675,95.8229663081393,2.2255813953488284,40.77761723837209,0.2936046511627909,-5.045349069767446,6.901779101744181,0.5160827716711222,7,2,41,0,-5,Evening,Comfortable,normal temp and over-high humid,System Work,High-load
2021-07-01 18:10:00,24.411304347826064,26.99391304347813,53.83710173913048,96.79913191304348,2.582608695652178,42.962030173913085,0.5886956521739086,-3.837101739130438,5.967036034492759,2.393880631921073,6,3,43,1,-4,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 18:20:00,24.716715542522003,26.8366568914956,56.45102703812309,97.36921043988256,2.1199413489736063,40.91818340175957,0.2832844574780053,-6.451027038123168,5.993754318475073,2.6640603470461164,6,2,41,0,-6,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 18:30:00,24.559710144927507,26.784927536232008,56.46782655072456,97.48029255072476,2.225217391304341,41.012465999999925,0.4402898550724606,-6.467826550724645,4.963070309275366,3.2317463052760504,5,2,41,0,-6,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 18:40:00,24.64840579710141,26.72173913043471,57.87739173913042,97.97710310144932,2.0733333333333257,40.09971136231888,0.35159420289855,-7.877391739130441,4.394315788695648,3.4485543409512065,4,2,40,0,-8,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 18:50:00,24.86773255813948,26.659593023255955,59.78546514534885,98.27471113372128,1.7918604651162835,38.48924598837211,0.1322674418604654,-9.785465145348834,3.7324566764534897,3.4625178315505303,4,2,38,0,-10,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 19:00:00,24.95855072463767,26.595362318840657,59.71072475362326,98.6544946086957,1.6368115942029002,38.9437698550725,0.0414492753623186,-9.71072475362318,3.470684026376813,3.57154720570882,3,2,39,0,-10,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 19:10:00,24.968985507246348,26.64260869565216,59.48260895652167,98.36435026086968,1.6736231884057955,38.881741304347855,0.0310144927536232,-9.482608956521744,2.7202835997101458,3.3823080357969677,3,2,39,0,-9,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 19:20:00,24.989534883720875,26.499709302325574,59.24040712209295,98.99331558139532,1.5101744186046504,39.75290845930237,0.0104651162790699,-9.240407122093035,2.68144435,3.325118577064788,3,2,40,0,-9,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 19:30:00,25.01391304347828,26.699420289855087,59.21246388405795,97.76840805797104,1.6855072463768128,38.55594417391306,-0.0139130434782608,-9.21246388405797,3.48573724231884,3.5833234152499505,3,2,39,0,-9,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 19:40:00,25.046086956521712,26.477971014492567,59.86492765217388,98.53014643478264,1.4318840579710157,38.66521878260871,-0.0460869565217391,-9.864927652173924,3.0750809724637675,3.501433623883941,3,1,39,0,-10,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 19:50:00,24.88633720930232,26.39563953488363,59.4485468023256,99.42732720930222,1.5093023255813909,39.97878040697673,0.1136627906976742,-9.44854680232557,2.92301696162791,3.3418195343434136,3,2,40,0,-9,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 20:00:00,25.03768115942026,26.3747826086955,60.738261565217336,99.68145211594208,1.3371014492753592,38.943190550724665,-0.0376811594202896,-10.7382615652174,1.810382312753624,3.0263489360948115,2,1,39,0,-11,Evening,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 20:10:00,24.984457478005925,26.307331378299224,60.563343753665656,99.6610029032261,1.322873900293258,39.097659149560094,0.015542521994135,-10.563343753665697,3.028759000586509,3.3650257433951403,3,1,39,0,-11,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 20:20:00,24.981739130434764,26.32869565217392,61.62260898550719,99.43768481159434,1.346956521739132,37.81507582608693,0.0182608695652174,-11.62260898550727,1.5029770472463777,2.8212490783854887,2,1,38,0,-12,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 20:30:00,24.962209302325604,26.316569767441894,61.28372110465128,99.87355526162835,1.3543604651162764,38.58983415697678,0.0377906976744184,-11.28372110465116,3.540325370348838,3.512918320575915,4,1,39,0,-11,Evening,Comfortable,normal temp and over-high humid,System Work,Normal-load
2021-07-01 20:40:00,24.948695652173956,26.37942028985496,61.177391652173824,99.8968212753628,1.430724637681159,38.71942962318841,0.0513043478260869,-11.177391652173917,3.0676572011594208,3.363408294222367,3,1,39,0,-11,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 20:50:00,24.91942028985508,26.369565217391266,61.50985553623191,99.89914034782642,1.4501449275362317,38.38928481159424,0.0805797101449274,-11.5098555362319,1.9398578527536243,3.01698849393824,2,1,38,0,-12,Evening,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:00:00,25.02034883720927,26.20668604651158,61.85988401162784,99.90001000000034,1.1863372093023246,38.04012598837203,-0.0203488372093022,-11.859884011627916,1.9517322340116283,3.034920791715234,2,1,38,0,-12,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:10:00,25.000869565217357,26.339130434782568,61.92289869565221,99.90001000000032,1.3382608695652165,37.97711130434782,-0.0008695652173913,-11.922898695652162,2.264104282898551,3.158135125900711,2,1,38,0,-12,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:20:00,25.05043478260865,26.304637681159527,62.58115950724634,99.90001000000032,1.2542028985507223,37.318850492753725,-0.0504347826086955,-12.581159507246362,1.795765053043478,3.000137576838576,2,1,37,0,-13,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:30:00,25.071220930232556,26.22093023255808,62.31889546511628,99.90001000000034,1.1497093023255804,37.58111453488375,-0.0712209302325579,-12.318895465116285,2.8593535572674416,3.463959581594104,3,1,38,0,-12,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:40:00,25.028695652173838,26.226086956521694,62.88724649275369,99.90001000000032,1.197391304347827,37.01276350724639,-0.0286956521739128,-12.887246492753633,1.4428163026086958,2.676926402026291,1,1,37,0,-13,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 21:50:00,24.93401759530794,26.223167155425163,62.49824061583571,99.90001000000036,1.2891495601173006,37.401769384164254,0.0659824046920821,-12.49824061583579,2.397265513782993,3.2018767142409787,2,1,37,0,-12,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:00:00,25.07507246376813,26.28260869565217,63.18463788405791,99.90001000000032,1.207536231884062,36.715372115942046,-0.0750724637681157,-13.184637884057963,2.7944328388405792,3.4611845008362367,3,1,37,0,-13,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:10:00,24.996231884058,26.202318840579693,62.57478307246375,99.90001000000032,1.2060869565217374,37.32522692753628,0.003768115942029,-12.574783072463754,2.612370102608696,3.253825338642605,3,1,37,0,-13,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:20:00,24.9691860465116,26.20203488372089,63.08430331395353,99.90001000000034,1.232848837209302,36.81570668604655,0.0308139534883721,-13.08430331395348,1.6926682412790708,2.93490730000324,2,1,37,0,-13,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:30:00,25.070144927536237,26.200869565217342,63.55826246376806,99.90001000000032,1.130724637681161,36.34174753623192,-0.0701449275362318,-13.558262463768129,1.4446110284057974,2.7697499623301938,1,1,36,0,-14,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:40:00,25.036627906976804,26.08546511627918,63.161047529069705,99.90001000000034,1.0488372093023215,36.73896247093032,-0.0366279069767442,-13.161047529069764,3.0271523601744184,3.475133326392279,3,1,37,0,-13,Night,Uncomfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 22:50:00,24.97217391304351,26.10376811594209,63.24203005797105,99.90001000000032,1.1315942028985493,36.65797994202905,0.0278260869565218,-13.242030057970998,2.193251323188406,3.1279963193225586,2,1,37,0,-13,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 23:00:00,24.96191860465117,26.032267441860537,63.395349767442006,99.90001000000034,1.0703488372093033,36.50466023255813,0.0380813953488371,-13.395349767441845,2.188559287209304,3.1581924054610075,2,1,37,0,-13,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 23:10:00,24.91188405797105,26.043478260869644,63.68724820289857,99.90001000000032,1.1315942028985513,36.21276179710146,0.0881159420289854,-13.687248202898529,1.6394612272463782,2.883333796544513,2,1,36,0,-14,Night,Comfortable,normal temp and over-high humid,System Work,Low-load
2021-07-01 23:20:00,25.02057971014488,25.96753623188392,63.90985652173918,99.90001000000032,0.9469565217391268,35.99015347826084,-0.0205797101449275,-13.90985652173912,1.7180851399999957,2.9171609256972757,2,1,36,0,-14,Night,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-01 23:30:00,24.96889534883723,25.98197674418605,63.9069772674418,99.90001000000034,1.0130813953488345,35.9930327325582,0.0311046511627906,-13.906977267441867,1.603321699418604,2.81777997686858,2,1,36,0,-14,Night,Comfortable,good temp and over-high humid,System Work,Low-load
2021-07-01 23:40:00,25.086549707602398,25.95467836257301,64.59269038011702,99.90001000000036,0.8681286549707613,35.30731961988305,-0.0865497076023389,-14.59269038011696,2.4238369546783605,3.3570116862373056,2,1,35,0,-15,Night,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-01 23:50:00,24.98231884057976,25.83855072463775,64.28521814492758,99.90001000000032,0.8562318840579749,35.614791855072376,0.0176811594202899,-14.285218144927551,2.124074734782607,3.1066868475558187,2,1,36,0,-14,Night,Comfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 00:00:00,24.98284883720933,25.78779069767445,64.25116348837207,99.90001000000034,0.8049418604651171,35.64884651162781,0.0171511627906977,-14.251163488372104,2.311950451744186,3.20146540455445,2,1,36,0,-14,Predawn,Comfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 00:10:00,24.99130434782605,25.8310144927536,64.07507278260877,99.90001000000032,0.8397101449275362,35.82493721739132,0.0086956521739133,-14.075072782608697,1.79525173594203,2.9768049486019685,2,1,36,0,-14,Predawn,Comfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 00:20:00,24.97188405797097,25.799420289855167,64.73623315942017,99.90001000000032,0.8275362318840561,35.163776840579736,0.0281159420289854,-14.736233159420305,1.880804664927535,3.0349422687754206,2,1,35,0,-15,Predawn,Comfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 00:30:00,25.009302325581324,25.82645348837209,64.89680424418597,99.90001000000034,0.8171511627906969,35.00320575581399,-0.0093023255813952,-14.896804244186056,1.620989505523258,2.854984200442665,2,1,35,0,-15,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 00:40:00,25.02202898550717,25.81362318840585,65.12811678260866,99.90001000000032,0.7915942028985516,34.77189321739132,-0.0220289855072462,-15.128116782608709,1.5816444910144938,2.8317159741012485,2,1,35,0,-15,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 00:50:00,24.997383720930237,25.74447674418603,65.19098956395348,99.90001000000034,0.7470930232558147,34.70902043604655,0.0026162790697674,-15.190989563953488,1.5575369412790698,2.8235941662633284,2,1,35,0,-15,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 01:00:00,25.02898550724645,25.683768115942023,65.20579811594186,99.90001000000032,0.6547826086956512,34.694211884058056,-0.0289855072463768,-15.205798115942091,1.8148164489855088,2.983384257960691,2,1,35,0,-15,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 01:10:00,25.06869565217397,25.70144927536225,65.31507298550723,99.90001000000032,0.6327536231884027,34.58493701449288,-0.0686956521739128,-15.315072985507232,1.6559848399999988,2.877115469422224,2,1,35,0,-15,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 01:20:00,25.0563049853373,25.62258064516145,65.53753741935483,99.90001000000036,0.5662756598240476,34.36247258064512,-0.0563049853372432,-15.537537419354845,2.505844684457478,3.340131681876906,3,1,34,0,-16,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 01:30:00,24.994492753623195,25.613913043478384,65.09217443478266,99.90001000000032,0.6194202898550724,34.80783556521732,0.0055072463768115,-15.092174434782605,2.3562165208695647,3.2273968697686546,2,1,35,0,-15,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 01:40:00,24.944767441860524,25.62790697674433,65.74564098837199,99.90001000000034,0.6831395348837208,34.15436901162794,0.0552325581395349,-15.745640988372124,1.338934697093023,2.744218345363906,1,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 01:50:00,25.02028985507243,25.61565217391318,65.69478524637675,99.90001000000032,0.5953623188405797,34.20522475362321,-0.0202898550724634,-15.694785246376831,1.678014796231884,2.891181747273498,2,1,34,0,-16,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 02:00:00,25.0092753623188,25.60144927536242,65.80376910144918,99.90001000000032,0.5921739130434794,34.09624089855076,-0.0092753623188406,-15.803769101449296,1.7941463115942036,2.9680205402212736,2,1,34,0,-16,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 02:10:00,24.99011627906973,25.583139534883827,65.93895491279068,99.90001000000034,0.5930232558139543,33.96105508720939,0.0098837209302325,-15.9389549127907,1.7603355479651177,2.9473257998960496,2,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 02:20:00,24.98927536231877,25.574492753623268,66.03449373913033,99.90001000000032,0.5852173913043494,33.865516260869626,0.0107246376811595,-16.034493739130447,1.6020908495652189,2.8719937527839496,2,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 02:30:00,24.967536231884008,25.502028985507224,66.13507426086966,99.90001000000032,0.5344927536231862,33.76493573913041,0.0324637681159419,-16.135074260869523,1.7265482460869568,2.956125281817857,2,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 02:40:00,24.96744186046503,25.530523255813957,66.25843159883716,99.90001000000034,0.5630813953488364,33.64157840116282,0.0325581395348838,-16.258431598837202,1.7207488581395345,2.940802723534309,2,1,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 02:50:00,24.981159420289803,25.454782608695503,66.26203147826085,99.90001000000032,0.4736231884057963,33.63797852173916,0.0188405797101448,-16.262031478260862,1.6981319263768109,2.9314543568714813,2,0,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 03:00:00,24.96334310850434,25.445454545454496,66.32580718475066,99.90001000000036,0.4821114369501451,33.57420281524932,0.0366568914956011,-16.325807184750754,1.797077771554252,2.99551235106882,2,0,34,0,-16,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 03:10:00,24.97616279069763,25.456104651162647,66.6651172674419,99.90001000000034,0.4799418604651156,33.23489273255814,0.0238372093023254,-16.665117267441858,1.454293579651163,2.7691396684106557,1,0,33,0,-17,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 03:20:00,24.981686046511605,25.373546511627897,66.5261638372093,99.90001000000034,0.3918604651162797,33.37384616279071,0.018313953488372,-16.526163837209292,1.6809752941860463,2.9199492525617328,2,0,33,0,-17,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 03:30:00,25.022093023255863,25.3427325581396,66.96657072674405,99.90001000000034,0.3206395348837211,32.93343927325599,-0.022093023255814,-16.966570726744227,1.6209366366279074,2.932203264498116,2,0,33,0,-17,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 03:40:00,25.00930232558148,25.31744186046519,66.82471034883709,99.90001000000034,0.308139534883722,33.07529965116277,-0.0093023255813952,-16.82471034883723,2.3005023941860454,3.247043157564028,2,0,33,0,-17,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 03:50:00,24.98139534883725,25.356395348837133,66.74767511627907,99.90001000000034,0.3750000000000005,33.1523348837209,0.0186046511627907,-16.747675116279062,1.8153112430232563,2.979346168843117,2,0,33,0,-17,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 04:00:00,25.002915451895024,25.41311953352757,66.8457732361514,99.90001000000036,0.4102040816326535,33.05423676384846,-0.0029154518950436,-16.84577323615164,1.408892512244898,2.745638021402792,1,0,33,0,-17,Predawn,Worst,good temp and over-high humid,System Work,Low-load
2021-07-02 04:10:00,24.95232558139533,25.285465116279124,66.9796523546512,99.90001000000034,0.3331395348837221,32.92035764534886,0.047674418604651,-16.97965235465114,1.6016894473837198,2.833957658412844,2,0,33,0,-17,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
2021-07-02 04:20:00,24.986297376093265,25.207871720116604,67.5431498542273,99.90001000000036,0.2215743440233224,32.356860145772586,0.0137026239067056,-17.54314985422743,1.4241556886297384,2.730404618785424,1,0,32,0,-18,Predawn,Uncomfortable,good temp and over-high humid,System Work,Low-load
